week,geo,promo_description
2023-06-05,Geo9,Druga sztuka tego samego produktu -60%.
2021-11-15,Geo26,Druga sztuka tego samego produktu za 1 zł.
2022-08-08,Geo31,Druga sztuka tego samego produktu za 1 zł.
2023-04-03,Geo11,"Druga, tańsza sztuka -30%."
2021-03-01,Geo13,"Druga, tańsza sztuka -30%."
2023-09-04,Geo13,"Druga, tańsza sztuka -30%."
2023-02-20,Geo16,"Druga, tańsza sztuka -30%."
2022-12-26,Geo17,"Druga, tańsza sztuka -30%."
2023-04-17,Geo18,"Druga, tańsza sztuka -30%."
2023-10-09,Geo18,"Druga, tańsza sztuka -30%."
2021-08-09,Geo19,"Druga, tańsza sztuka -30%."
2022-01-03,Geo22,"Druga, tańsza sztuka -30%."
2023-08-28,Geo23,"Druga, tańsza sztuka -30%."
2022-05-23,Geo25,"Druga, tańsza sztuka -30%."
2022-04-11,Geo25,"Druga, tańsza sztuka -30%."
2024-01-15,Geo25,"Druga, tańsza sztuka -30%."
2021-11-22,Geo25,"Druga, tańsza sztuka -30%."
2023-08-07,Geo26,"Druga, tańsza sztuka -30%."
2023-11-06,Geo27,"Druga, tańsza sztuka -30%."
2023-10-23,Geo28,"Druga, tańsza sztuka -30%."
2021-08-16,Geo28,"Druga, tańsza sztuka -30%."
2022-09-26,Geo28,"Druga, tańsza sztuka -30%."
2022-01-03,Geo29,"Druga, tańsza sztuka -30%."
2021-02-15,Geo30,"Druga, tańsza sztuka -30%."
2022-09-05,Geo30,"Druga, tańsza sztuka -30%."
2023-02-13,Geo38,"Druga, tańsza sztuka -30%."
2023-01-02,Geo4,"Druga, tańsza sztuka -30%."
2021-08-09,Geo5,"Druga, tańsza sztuka -30%."
2023-02-13,Geo5,"Druga, tańsza sztuka -30%."
2021-08-30,Geo8,"Druga, tańsza sztuka -30%."
2023-05-22,Geo9,"Druga, tańsza sztuka -30%."
2023-10-23,Geo0,"Druga, tańsza sztuka -40%."
2022-10-17,Geo1,"Druga, tańsza sztuka -40%."
2022-10-17,Geo12,"Druga, tańsza sztuka -40%."
2022-12-12,Geo15,"Druga, tańsza sztuka -40%."
2021-05-03,Geo18,"Druga, tańsza sztuka -40%."
2021-06-14,Geo2,"Druga, tańsza sztuka -40%."
2021-02-22,Geo27,"Druga, tańsza sztuka -40%."
2023-11-20,Geo29,"Druga, tańsza sztuka -40%."
2023-06-26,Geo31,"Druga, tańsza sztuka -40%."
2023-12-04,Geo35,"Druga, tańsza sztuka -40%."
2022-01-24,Geo36,"Druga, tańsza sztuka -40%."
2021-05-10,Geo37,"Druga, tańsza sztuka -40%."
2022-07-04,Geo4,"Druga, tańsza sztuka -40%."
2022-08-15,Geo7,"Druga, tańsza sztuka -40%."
2023-06-26,Geo11,"Druga, tańsza sztuka -60%."
2021-11-22,Geo11,"Druga, tańsza sztuka -60%."
2021-12-27,Geo13,"Druga, tańsza sztuka -60%."
2023-10-09,Geo22,"Druga, tańsza sztuka -60%."
2022-02-07,Geo23,"Druga, tańsza sztuka -60%."
2023-11-06,Geo29,"Druga, tańsza sztuka -60%."
2023-11-06,Geo37,"Druga, tańsza sztuka -60%."
2022-05-30,Geo0,"Druga, tańsza sztuka z rabatem -15%."
2023-09-11,Geo0,"Druga, tańsza sztuka z rabatem -15%."
2023-09-04,Geo1,"Druga, tańsza sztuka z rabatem -15%."
2023-11-06,Geo10,"Druga, tańsza sztuka z rabatem -15%."
2022-09-12,Geo10,"Druga, tańsza sztuka z rabatem -15%."
2022-09-12,Geo11,"Druga, tańsza sztuka z rabatem -15%."
2022-09-05,Geo14,"Druga, tańsza sztuka z rabatem -15%."
2022-10-10,Geo14,"Druga, tańsza sztuka z rabatem -15%."
2021-04-05,Geo15,"Druga, tańsza sztuka z rabatem -15%."
2022-07-25,Geo16,"Druga, tańsza sztuka z rabatem -15%."
2023-06-12,Geo17,"Druga, tańsza sztuka z rabatem -15%."
2021-11-08,Geo18,"Druga, tańsza sztuka z rabatem -15%."
2023-12-18,Geo2,"Druga, tańsza sztuka z rabatem -15%."
2021-12-06,Geo20,"Druga, tańsza sztuka z rabatem -15%."
2021-08-30,Geo20,"Druga, tańsza sztuka z rabatem -15%."
2021-08-09,Geo22,"Druga, tańsza sztuka z rabatem -15%."
2023-07-10,Geo24,"Druga, tańsza sztuka z rabatem -15%."
2022-09-26,Geo24,"Druga, tańsza sztuka z rabatem -15%."
2023-10-09,Geo24,"Druga, tańsza sztuka z rabatem -15%."
2022-12-05,Geo25,"Druga, tańsza sztuka z rabatem -15%."
2022-02-14,Geo25,"Druga, tańsza sztuka z rabatem -15%."
2023-11-27,Geo25,"Druga, tańsza sztuka z rabatem -15%."
2023-06-26,Geo25,"Druga, tańsza sztuka z rabatem -15%."
2021-05-17,Geo28,"Druga, tańsza sztuka z rabatem -15%."
2022-11-07,Geo3,"Druga, tańsza sztuka z rabatem -15%."
2021-12-20,Geo30,"Druga, tańsza sztuka z rabatem -15%."
2023-01-09,Geo32,"Druga, tańsza sztuka z rabatem -15%."
2021-03-29,Geo34,"Druga, tańsza sztuka z rabatem -15%."
2022-07-18,Geo35,"Druga, tańsza sztuka z rabatem -15%."
2022-11-14,Geo37,"Druga, tańsza sztuka z rabatem -15%."
2022-08-15,Geo6,"Druga, tańsza sztuka z rabatem -15%."
2023-10-16,Geo6,"Druga, tańsza sztuka z rabatem -15%."
2023-11-13,Geo6,"Druga, tańsza sztuka z rabatem -15%."
2021-10-11,Geo9,"Druga, tańsza sztuka z rabatem -15%."
2021-10-11,Geo0,"Druga, tańsza sztuka z rabatem -20%."
2022-02-21,Geo1,"Druga, tańsza sztuka z rabatem -20%."
2021-02-22,Geo11,"Druga, tańsza sztuka z rabatem -20%."
2023-09-18,Geo12,"Druga, tańsza sztuka z rabatem -20%."
2023-05-01,Geo16,"Druga, tańsza sztuka z rabatem -20%."
2021-08-09,Geo16,"Druga, tańsza sztuka z rabatem -20%."
2023-08-28,Geo16,"Druga, tańsza sztuka z rabatem -20%."
2021-03-29,Geo17,"Druga, tańsza sztuka z rabatem -20%."
2022-06-27,Geo18,"Druga, tańsza sztuka z rabatem -20%."
2022-12-19,Geo18,"Druga, tańsza sztuka z rabatem -20%."
2021-11-22,Geo19,"Druga, tańsza sztuka z rabatem -20%."
2021-05-03,Geo2,"Druga, tańsza sztuka z rabatem -20%."
2023-03-06,Geo20,"Druga, tańsza sztuka z rabatem -20%."
2023-01-02,Geo20,"Druga, tańsza sztuka z rabatem -20%."
2021-10-11,Geo21,"Druga, tańsza sztuka z rabatem -20%."
2021-10-18,Geo23,"Druga, tańsza sztuka z rabatem -20%."
2023-05-22,Geo24,"Druga, tańsza sztuka z rabatem -20%."
2023-08-28,Geo28,"Druga, tańsza sztuka z rabatem -20%."
2022-07-18,Geo29,"Druga, tańsza sztuka z rabatem -20%."
2022-01-17,Geo30,"Druga, tańsza sztuka z rabatem -20%."
2022-12-26,Geo31,"Druga, tańsza sztuka z rabatem -20%."
2022-09-26,Geo32,"Druga, tańsza sztuka z rabatem -20%."
2023-01-23,Geo34,"Druga, tańsza sztuka z rabatem -20%."
2023-06-26,Geo35,"Druga, tańsza sztuka z rabatem -20%."
2021-02-01,Geo37,"Druga, tańsza sztuka z rabatem -20%."
2023-07-10,Geo37,"Druga, tańsza sztuka z rabatem -20%."
2022-05-02,Geo39,"Druga, tańsza sztuka z rabatem -20%."
2022-11-21,Geo39,"Druga, tańsza sztuka z rabatem -20%."
2021-05-31,Geo4,"Druga, tańsza sztuka z rabatem -20%."
2021-12-27,Geo1,Final Sale: -50% na kolekcje z poprzedniego sezonu.
2021-05-03,Geo10,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2022-12-12,Geo10,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-12-18,Geo11,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-10-11,Geo11,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-06-21,Geo12,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-06-07,Geo12,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2022-09-26,Geo12,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-06-05,Geo13,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-11-06,Geo14,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2022-11-21,Geo14,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-12-18,Geo16,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-10-09,Geo16,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-03-06,Geo17,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2022-04-11,Geo18,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-10-16,Geo19,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2022-05-16,Geo20,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-03-22,Geo20,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-03-29,Geo21,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-01-25,Geo21,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-12-20,Geo21,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-02-22,Geo22,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-10-16,Geo23,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-08-09,Geo25,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2022-06-06,Geo25,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-02-01,Geo26,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2024-01-08,Geo26,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-10-23,Geo27,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-08-09,Geo27,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2022-10-03,Geo29,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-08-28,Geo3,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2022-08-08,Geo3,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-08-21,Geo30,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2024-01-01,Geo30,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-09-06,Geo31,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2022-01-10,Geo32,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-10-30,Geo35,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2022-05-16,Geo35,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2022-08-22,Geo37,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-12-13,Geo38,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2022-11-14,Geo38,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-01-16,Geo39,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-08-16,Geo39,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-06-26,Geo4,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2022-05-30,Geo4,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-02-20,Geo5,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-04-12,Geo6,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2021-06-14,Geo8,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-09-18,Geo9,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-04-03,Geo9,Gratis o wartości 10 zł przy zakupach za min. 150 zł.
2023-05-22,Geo0,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-09-18,Geo1,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-04-26,Geo10,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-07-05,Geo10,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-11-20,Geo14,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-12-04,Geo17,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-11-20,Geo17,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-12-11,Geo18,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-07-19,Geo18,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-08-23,Geo19,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-03-01,Geo19,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2022-03-28,Geo2,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2022-07-04,Geo2,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-12-04,Geo2,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-03-27,Geo2,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2022-10-17,Geo20,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-01-16,Geo20,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-09-25,Geo22,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-02-27,Geo23,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-08-21,Geo24,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-02-22,Geo25,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2022-07-18,Geo25,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-12-25,Geo26,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-08-09,Geo26,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-11-06,Geo26,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2022-11-21,Geo28,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-09-06,Geo28,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2022-02-28,Geo28,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-06-12,Geo29,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-12-04,Geo3,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-12-06,Geo3,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-03-06,Geo30,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-02-15,Geo31,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-04-03,Geo34,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-11-13,Geo34,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2022-12-12,Geo37,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-03-13,Geo37,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-12-27,Geo38,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-10-11,Geo39,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-03-29,Geo4,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2022-06-27,Geo5,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-07-17,Geo6,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-02-20,Geo7,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2023-09-04,Geo8,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2021-12-06,Geo9,"Kup 2 produkty z tej samej kategorii, drugi -10%."
2022-02-28,Geo0,"Kup 2 produkty, drugi -25% taniej."
2023-07-10,Geo1,"Kup 2 produkty, drugi -25% taniej."
2021-08-02,Geo10,"Kup 2 produkty, drugi -25% taniej."
2023-02-27,Geo10,"Kup 2 produkty, drugi -25% taniej."
2023-05-29,Geo10,"Kup 2 produkty, drugi -25% taniej."
2023-07-24,Geo11,"Kup 2 produkty, drugi -25% taniej."
2023-01-02,Geo13,"Kup 2 produkty, drugi -25% taniej."
2021-07-19,Geo14,"Kup 2 produkty, drugi -25% taniej."
2023-11-06,Geo17,"Kup 2 produkty, drugi -25% taniej."
2021-07-05,Geo18,"Kup 2 produkty, drugi -25% taniej."
2022-08-15,Geo18,"Kup 2 produkty, drugi -25% taniej."
2023-02-27,Geo19,"Kup 2 produkty, drugi -25% taniej."
2021-09-06,Geo19,"Kup 2 produkty, drugi -25% taniej."
2021-03-22,Geo23,"Kup 2 produkty, drugi -25% taniej."
2023-05-01,Geo23,"Kup 2 produkty, drugi -25% taniej."
2022-10-03,Geo26,"Kup 2 produkty, drugi -25% taniej."
2021-05-10,Geo27,"Kup 2 produkty, drugi -25% taniej."
2023-01-02,Geo27,"Kup 2 produkty, drugi -25% taniej."
2023-02-20,Geo27,"Kup 2 produkty, drugi -25% taniej."
2023-04-03,Geo27,"Kup 2 produkty, drugi -25% taniej."
2021-06-21,Geo3,"Kup 2 produkty, drugi -25% taniej."
2023-11-06,Geo30,"Kup 2 produkty, drugi -25% taniej."
2023-08-14,Geo33,"Kup 2 produkty, drugi -25% taniej."
2022-06-20,Geo38,"Kup 2 produkty, drugi -25% taniej."
2023-02-20,Geo38,"Kup 2 produkty, drugi -25% taniej."
2023-07-31,Geo38,"Kup 2 produkty, drugi -25% taniej."
2024-01-15,Geo39,"Kup 2 produkty, drugi -25% taniej."
2022-05-16,Geo39,"Kup 2 produkty, drugi -25% taniej."
2022-08-29,Geo4,"Kup 2 produkty, drugi -25% taniej."
2022-05-30,Geo7,"Kup 2 produkty, drugi -25% taniej."
2021-10-18,Geo9,"Kup 2 produkty, drugi -25% taniej."
2021-08-30,Geo3,"Kup 2 produkty, drugi -70%."
2021-03-29,Geo32,"Kup 2 produkty, drugi -70%."
2023-08-14,Geo32,"Kup 2 produkty, drugi -70%."
2022-07-18,Geo5,"Kup 2 produkty, drugi -70%."
2021-10-18,Geo0,"Kup 2 produkty, drugi dowolny -30%."
2022-10-31,Geo12,"Kup 2 produkty, drugi dowolny -30%."
2023-11-06,Geo15,"Kup 2 produkty, drugi dowolny -30%."
2023-10-30,Geo16,"Kup 2 produkty, drugi dowolny -30%."
2021-03-22,Geo19,"Kup 2 produkty, drugi dowolny -30%."
2023-08-28,Geo2,"Kup 2 produkty, drugi dowolny -30%."
2022-09-26,Geo2,"Kup 2 produkty, drugi dowolny -30%."
2023-06-12,Geo20,"Kup 2 produkty, drugi dowolny -30%."
2023-03-27,Geo21,"Kup 2 produkty, drugi dowolny -30%."
2024-01-01,Geo26,"Kup 2 produkty, drugi dowolny -30%."
2023-06-26,Geo27,"Kup 2 produkty, drugi dowolny -30%."
2023-11-06,Geo3,"Kup 2 produkty, drugi dowolny -30%."
2022-08-15,Geo31,"Kup 2 produkty, drugi dowolny -30%."
2022-09-26,Geo34,"Kup 2 produkty, drugi dowolny -30%."
2023-12-04,Geo36,"Kup 2 produkty, drugi dowolny -30%."
2022-03-28,Geo37,"Kup 2 produkty, drugi dowolny -30%."
2023-01-23,Geo37,"Kup 2 produkty, drugi dowolny -30%."
2023-11-06,Geo5,"Kup 2 produkty, drugi dowolny -30%."
2023-06-19,Geo6,"Kup 2 produkty, drugi dowolny -30%."
2023-11-20,Geo34,"Kup 2, najdroższy produkt -40%."
2023-12-11,Geo35,"Kup 2, najdroższy produkt -40%."
2022-10-10,Geo8,"Kup 2, najdroższy produkt -40%."
2021-04-19,Geo0,"Kup 3 produkty, najtańszy z rabatem -20%."
2023-11-06,Geo1,"Kup 3 produkty, najtańszy z rabatem -20%."
2023-01-23,Geo10,"Kup 3 produkty, najtańszy z rabatem -20%."
2023-08-14,Geo12,"Kup 3 produkty, najtańszy z rabatem -20%."
2022-06-27,Geo16,"Kup 3 produkty, najtańszy z rabatem -20%."
2021-12-27,Geo19,"Kup 3 produkty, najtańszy z rabatem -20%."
2023-10-09,Geo19,"Kup 3 produkty, najtańszy z rabatem -20%."
2021-02-15,Geo24,"Kup 3 produkty, najtańszy z rabatem -20%."
2022-01-10,Geo24,"Kup 3 produkty, najtańszy z rabatem -20%."
2021-08-30,Geo25,"Kup 3 produkty, najtańszy z rabatem -20%."
2022-04-04,Geo25,"Kup 3 produkty, najtańszy z rabatem -20%."
2022-08-29,Geo26,"Kup 3 produkty, najtańszy z rabatem -20%."
2023-05-22,Geo27,"Kup 3 produkty, najtańszy z rabatem -20%."
2021-06-21,Geo27,"Kup 3 produkty, najtańszy z rabatem -20%."
2021-11-15,Geo30,"Kup 3 produkty, najtańszy z rabatem -20%."
2022-06-27,Geo30,"Kup 3 produkty, najtańszy z rabatem -20%."
2023-12-18,Geo30,"Kup 3 produkty, najtańszy z rabatem -20%."
2021-01-25,Geo31,"Kup 3 produkty, najtańszy z rabatem -20%."
2021-09-20,Geo33,"Kup 3 produkty, najtańszy z rabatem -20%."
2022-06-13,Geo35,"Kup 3 produkty, najtańszy z rabatem -20%."
2022-09-26,Geo35,"Kup 3 produkty, najtańszy z rabatem -20%."
2022-05-16,Geo36,"Kup 3 produkty, najtańszy z rabatem -20%."
2022-08-08,Geo36,"Kup 3 produkty, najtańszy z rabatem -20%."
2022-11-07,Geo37,"Kup 3 produkty, najtańszy z rabatem -20%."
2023-06-19,Geo39,"Kup 3 produkty, najtańszy z rabatem -20%."
2023-09-18,Geo39,"Kup 3 produkty, najtańszy z rabatem -20%."
2021-02-08,Geo39,"Kup 3 produkty, najtańszy z rabatem -20%."
2022-11-14,Geo4,"Kup 3 produkty, najtańszy z rabatem -20%."
2023-04-24,Geo5,"Kup 3 produkty, najtańszy z rabatem -20%."
2021-03-29,Geo9,"Kup 3 produkty, najtańszy z rabatem -20%."
2022-07-18,Geo13,"Kup 3, najtańszy produkt za 1 zł."
2022-06-06,Geo15,"Kup 3, najtańszy produkt za 1 zł."
2021-10-11,Geo17,"Kup 3, najtańszy produkt za 1 zł."
2021-02-08,Geo18,"Kup 3, najtańszy produkt za 1 zł."
2022-05-30,Geo2,"Kup 3, najtańszy produkt za 1 zł."
2021-06-28,Geo23,"Kup 3, najtańszy produkt za 1 zł."
2023-12-11,Geo25,"Kup 3, najtańszy produkt za 1 zł."
2021-11-08,Geo28,"Kup 3, najtańszy produkt za 1 zł."
2023-04-17,Geo13,"Kup 3, najtańszy z rabatem -50%."
2022-09-12,Geo14,"Kup 3, najtańszy z rabatem -50%."
2023-08-14,Geo19,"Kup 3, najtańszy z rabatem -50%."
2023-04-10,Geo19,"Kup 3, najtańszy z rabatem -50%."
2021-11-29,Geo21,"Kup 3, najtańszy z rabatem -50%."
2021-07-05,Geo21,"Kup 3, najtańszy z rabatem -50%."
2023-11-20,Geo25,"Kup 3, najtańszy z rabatem -50%."
2022-05-30,Geo26,"Kup 3, najtańszy z rabatem -50%."
2022-10-31,Geo27,"Kup 3, najtańszy z rabatem -50%."
2023-04-17,Geo28,"Kup 3, najtańszy z rabatem -50%."
2024-01-08,Geo28,"Kup 3, najtańszy z rabatem -50%."
2022-07-04,Geo29,"Kup 3, najtańszy z rabatem -50%."
2022-10-10,Geo30,"Kup 3, najtańszy z rabatem -50%."
2023-05-15,Geo30,"Kup 3, najtańszy z rabatem -50%."
2023-09-11,Geo33,"Kup 3, najtańszy z rabatem -50%."
2023-10-23,Geo34,"Kup 3, najtańszy z rabatem -50%."
2021-10-11,Geo34,"Kup 3, najtańszy z rabatem -50%."
2021-10-18,Geo35,"Kup 3, najtańszy z rabatem -50%."
2023-02-20,Geo39,"Kup 3, najtańszy z rabatem -50%."
2023-10-02,Geo6,"Kup 3, najtańszy z rabatem -50%."
2023-02-20,Geo8,"Kup 3, najtańszy z rabatem -50%."
2023-12-11,Geo9,"Kup 3, najtańszy z rabatem -50%."
2022-10-24,Geo15,"Kup 3, zapłać za 2 (najtańszy gratis)."
2021-05-03,Geo0,"Kup 4, zapłać za 3 z całej oferty."
2022-02-07,Geo1,"Kup 4, zapłać za 3 z całej oferty."
2021-07-05,Geo1,"Kup 4, zapłać za 3 z całej oferty."
2022-08-22,Geo1,"Kup 4, zapłać za 3 z całej oferty."
2022-11-14,Geo1,"Kup 4, zapłać za 3 z całej oferty."
2023-10-02,Geo10,"Kup 4, zapłać za 3 z całej oferty."
2023-02-13,Geo11,"Kup 4, zapłać za 3 z całej oferty."
2023-03-27,Geo11,"Kup 4, zapłać za 3 z całej oferty."
